Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,DungeonGenerator,Magic Number,The method contains a magic number: 3,39
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,DungeonGenerator,Magic Number,The method contains a magic number: 3,39
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,DungeonGenerator,Magic Number,The method contains a magic number: 2,39
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,DungeonGenerator,Magic Number,The method contains a magic number: 5,39
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,DungeonGenerator,Magic Number,The method contains a magic number: 5,39
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,renderDungeon,Complex Method,Cyclomatic complexity of the method is 15,70
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,renderDungeon,Long Statement,The length of the statement "Rectangle viewPort=new Rectangle(guy.getPlayerXCoord() - container.getWidth() / 2`guy.getPlayerYCoord() - container.getHeight() / 2 - 60`container.getWidth() + guy.getIcon().getWidth()`container.getHeight() + guy.getIcon().getHeight());" is 236.,70
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,renderDungeon,Long Statement,The length of the statement "corners.add(new Point((player.getPlayerXCoord() + player.getIcon().getWidth())`(player.getPlayerYCoord() + player.getIcon().getHeight())));" is 139.,70
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,renderDungeon,Long Statement,The length of the statement "g.drawImage(player.getIcon().getFlippedCopy(player.isFlippedLeft()`false)`player.getPlayerXCoord()`player.getPlayerYCoord());" is 125.,70
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,renderDungeon,Magic Number,The method contains a magic number: 2,70
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,renderDungeon,Magic Number,The method contains a magic number: 2,70
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,renderDungeon,Magic Number,The method contains a magic number: 60,70
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,renderDungeon,Magic Number,The method contains a magic number: 4,70
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,generateDungeon1,Magic Number,The method contains a magic number: 2,166
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,generateDungeon1,Magic Number,The method contains a magic number: 50,166
butlersrepos_dungeon-digger,dungeonDigger.contentGeneration,DungeonGenerator,generateDungeon2,Long Parameter List,The method has 6 parameters. ,200
