Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
BrassGoggledCoders_FantasyKingdoms,baubles.api,BaublesApi,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
BrassGoggledCoders_FantasyKingdoms,baubles.api,BaubleType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
BrassGoggledCoders_FantasyKingdoms,baubles.api,IBauble,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
BrassGoggledCoders_FantasyKingdoms,fantasykingdoms.client,ClientProxy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
BrassGoggledCoders_FantasyKingdoms,fantasykingdoms.client,RenderIDs,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: blockRunicAnvilRI
BrassGoggledCoders_FantasyKingdoms,fantasykingdoms.client.renderers.entity,RenderBarrelPrimed,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
BrassGoggledCoders_FantasyKingdoms,fantasykingdoms.client.renderers.tile,TileRunicAnvilRenderer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
BrassGoggledCoders_FantasyKingdoms,fantasykingdoms.common.blocks,BaseContainerBlock,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
BrassGoggledCoders_FantasyKingdoms,fantasykingdoms.common.blocks,BlockCustomFiniteFluid,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
BrassGoggledCoders_FantasyKingdoms,fantasykingdoms.common.blocks,BlockCustomFiniteFluid,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: stillIcon; flowIcon; texture; overwriteIcons
BrassGoggledCoders_FantasyKingdoms,fantasykingdoms.common.blocks,BlockCustomLeaves,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
BrassGoggledCoders_FantasyKingdoms,fantasykingdoms.common.blocks,BlockCustomLog,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
