Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
JPII_sandbox,(default package),AircraftCarrier,base,Magic Number,The method contains a magic number: 25,11
JPII_sandbox,(default package),AircraftCarrier,base,Magic Number,The method contains a magic number: 2,11
JPII_sandbox,(default package),BattleShip,initArray,Magic Number,The method contains a magic number: 70,13
JPII_sandbox,(default package),BattleShip,initArray,Magic Number,The method contains a magic number: 25,13
JPII_sandbox,(default package),BattleShip,initArray,Magic Number,The method contains a magic number: 270,13
JPII_sandbox,(default package),BattleShip,initArray,Magic Number,The method contains a magic number: 35,13
JPII_sandbox,(default package),BattleShip,initArray,Magic Number,The method contains a magic number: 25,13
JPII_sandbox,(default package),BattleShip,initArray,Magic Number,The method contains a magic number: 270,13
JPII_sandbox,(default package),BattleShip,initArray,Magic Number,The method contains a magic number: 145,13
JPII_sandbox,(default package),BattleShip,initArray,Magic Number,The method contains a magic number: 25,13
JPII_sandbox,(default package),BattleShip,initArray,Magic Number,The method contains a magic number: 270,13
JPII_sandbox,(default package),BattleShip,initArray,Magic Number,The method contains a magic number: 170,13
JPII_sandbox,(default package),BattleShip,initArray,Magic Number,The method contains a magic number: 25,13
JPII_sandbox,(default package),BattleShip,initArray,Magic Number,The method contains a magic number: 270,13
JPII_sandbox,(default package),BattleShip,addAngle,Magic Number,The method contains a magic number: 25,63
JPII_sandbox,(default package),BattleShip,addAngle,Magic Number,The method contains a magic number: 2,63
JPII_sandbox,(default package),BattleShip,base,Magic Number,The method contains a magic number: 25,72
JPII_sandbox,(default package),BattleShip,base,Magic Number,The method contains a magic number: 2,72
JPII_sandbox,(default package),Bullet,increaseX,Magic Number,The method contains a magic number: 2,32
JPII_sandbox,(default package),Bullet,drawBullet,Magic Number,The method contains a magic number: 150,46
JPII_sandbox,(default package),Bullet,drawBullet,Magic Number,The method contains a magic number: 150,46
JPII_sandbox,(default package),Bullet,drawBull,Magic Number,The method contains a magic number: 2,65
JPII_sandbox,(default package),Bullet,drawBull,Magic Number,The method contains a magic number: 2,65
JPII_sandbox,(default package),Bullet,drawBull,Magic Number,The method contains a magic number: 7,65
JPII_sandbox,(default package),Bullet,drawBull,Magic Number,The method contains a magic number: 3,65
JPII_sandbox,(default package),Bullet,isnearX,Magic Number,The method contains a magic number: 2,69
JPII_sandbox,(default package),Bullet,isnearX,Magic Number,The method contains a magic number: 2,69
JPII_sandbox,(default package),Exec,Exec,Magic Number,The method contains a magic number: 400,20
JPII_sandbox,(default package),Exec,Exec,Magic Number,The method contains a magic number: 150,20
JPII_sandbox,(default package),Exec,Exec,Magic Number,The method contains a magic number: 400,20
JPII_sandbox,(default package),Exec,Exec,Magic Number,The method contains a magic number: 250,20
